代码,周期,最新日期,收盘价,评分,等级,L1,H1,L2,首波涨幅%,回调幅度%,阶段,突破前高,均线多头,RSI,量比,止损价
002370,日线,2026-06-17,5.12,40,C,2.21,6.2,5.58,180.5,15.5,LEG1,否,否,17.4,0.63,5.47
300451,日线,2026-06-17,3.47,40,C,3.06,4.7,4.22,53.6,29.3,LEG1,否,否,22.4,0.88,4.14
300448,日线,2026-06-17,6.91,40,C,2.69,8.26,6.5,207.1,31.6,LEG1,否,否,39.6,0.79,6.37
300443,日线,2026-06-17,22.87,40,C,13.51,28.84,26.8,113.5,13.3,LEG1,否,否,38.0,0.62,26.26
300439,日线,2026-06-17,8.39,40,C,7.28,10.64,9.08,46.2,46.4,LEG1,否,否,23.1,0.76,8.9
300436,日线,2026-06-17,87.9,40,C,14.16,140.46,100.51,891.9,31.6,LEG1,否,否,31.1,0.77,98.5
300434,日线,2026-06-17,8.93,40,C,6.71,11.98,9.01,78.5,56.4,LEG1,否,否,27.8,0.88,8.83
002367,日线,2026-06-17,5.25,40,C,5.12,6.16,6.67,20.3,-49.0,LEG1,否,否,28.4,0.81,6.54
002366,日线,2026-06-17,6.11,40,C,2.96,7.99,7.21,169.9,15.5,LEG1,否,否,37.3,0.8,7.07
603836,日线,2026-06-17,11.48,40,C,9.33,14.39,12.06,54.2,46.0,LEG1,否,否,20.9,0.92,11.82
603829,日线,2026-06-17,19.3,40,C,8.82,30.19,18.67,242.3,53.9,READY,否,否,22.8,0.75,18.3
603828,日线,2026-06-17,4.51,40,C,1.32,6.33,4.33,379.5,39.9,LEG1,否,否,15.8,0.75,4.24
603822,日线,2026-06-17,74.8,40,C,15.68,83.9,83.6,435.1,0.4,LEG1,否,否,36.2,0.57,81.93
603819,日线,2026-06-17,11.62,40,C,7.59,15.16,10.83,99.7,57.2,LEG1,否,否,32.3,0.64,10.61
603818,日线,2026-06-17,2.79,40,C,2.03,3.89,3.23,91.6,35.5,LEG1,否,否,22.3,0.77,3.17
603817,日线,2026-06-17,5.71,40,C,4.12,7.58,6.62,84.0,27.7,LEG1,否,否,21.4,0.99,6.49
002363,日线,2026-06-17,6.57,40,C,4.69,8.66,7.47,84.6,30.0,LEG1,否,否,24.7,0.98,7.32
300477,日线,2026-06-17,2.39,40,C,1.59,2.65,2.31,66.7,32.1,LEG1,否,否,35.9,0.69,2.26
300473,日线,2026-06-17,31.04,40,C,11.08,39.18,29.5,253.6,34.4,LEG1,否,否,35.7,0.89,28.91
300472,日线,2026-06-17,7.98,40,C,2.57,8.65,7.67,236.6,16.1,LEG1,否,否,39.3,0.88,7.52
300466,日线,2026-06-17,7.51,40,C,4.61,9.59,8.3,108.0,25.9,LEG1,否,否,28.5,0.87,8.13
300463,日线,2026-06-17,8.38,40,C,9.9,11.34,10.57,14.5,53.5,LEG1,否,否,18.2,0.86,10.36
300462,日线,2026-06-17,11.18,40,C,5.1,13.25,9.46,159.8,46.5,LEG1,否,否,35.1,0.52,9.27
300509,日线,2026-06-17,9.03,40,C,3.28,12.92,11.07,293.9,19.2,LEG1,否,否,23.9,0.8,10.85
300502,日线,2026-06-17,557.88,40,C,41.22,818.38,287.31,1885.4,68.3,LEG1,否,否,36.5,0.95,281.56
002357,日线,2026-06-17,9.68,40,C,4.47,11.07,10.62,147.7,6.8,LEG1,否,否,39.3,0.69,10.41
002355,日线,2026-06-17,4.81,40,C,2.86,6.77,6.01,136.7,19.4,LEG1,否,否,26.4,0.73,5.89
002352,日线,2026-06-17,32.2,40,C,32.93,37.81,35.0,14.8,57.6,READY,否,否,20.5,0.82,34.3
002351,日线,2026-06-17,10.04,40,C,9.07,11.56,10.62,27.5,37.8,LEG1,否,否,32.6,0.58,10.41
002349,日线,2026-06-17,6.35,40,C,5.88,7.15,6.87,21.6,22.0,LEG1,否,否,28.2,0.63,6.73
002347,日线,2026-06-17,6.4,40,C,3.1,8.76,9.33,182.6,-10.1,LEG1,否,否,27.5,0.72,9.14
002339,日线,2026-06-17,7.63,40,C,4.37,10.64,9.71,143.5,14.8,LEG1,否,否,29.7,1.0,9.52
603037,日线,2026-06-17,11.4,40,C,11.1,15.62,13.33,40.7,50.7,LEG1,否,否,24.1,0.67,13.06
603033,日线,2026-06-17,9.32,40,C,9.03,10.53,10.88,16.6,-23.3,LEG1,否,否,27.8,0.65,10.66
600640,日线,2026-06-17,10.5,40,C,7.66,14.6,11.31,90.6,47.4,LEG1,否,否,25.4,0.41,11.08
600637,日线,2026-06-17,8.81,40,C,5.78,11.44,9.67,97.9,31.3,LEG1,否,否,39.2,0.48,9.48
600635,日线,2026-06-17,4.66,40,C,2.54,6.24,5.23,145.7,27.3,LEG1,否,否,25.1,0.46,5.13
600633,日线,2026-06-17,10.75,40,C,7.77,14.33,14.28,84.4,0.8,LEG1,否,否,28.6,0.7,13.99
002369,日线,2026-06-17,6.02,40,C,2.59,7.62,8.42,194.2,-15.9,LEG1,否,否,37.2,0.97,8.25
002331,日线,2026-06-17,7.98,40,C,4.23,10.74,8.33,153.9,37.0,READY,否,否,24.5,0.91,8.16
002330,日线,2026-06-17,3.71,40,C,3.47,4.24,4.4,22.2,-20.8,LEG1,否,否,21.9,0.93,4.31
603869,日线,2026-06-17,8.91,40,C,4.2,11.33,5.07,169.8,87.8,LEG1,否,否,32.1,0.77,4.97
603868,日线,2026-06-17,32.5,40,C,31.05,38.99,36.3,25.6,33.9,LEG1,否,否,26.6,0.86,35.57
603866,日线,2026-06-17,4.08,40,C,4.83,5.49,5.32,13.7,25.8,LEG1,否,否,24.4,0.99,5.21
603863,日线,2026-06-17,14.51,40,C,10.25,20.58,17.02,100.8,34.5,LEG1,否,否,21.0,0.7,16.68
603848,日线,2026-06-17,13.69,40,C,10.82,18.25,14.84,68.7,45.9,LEG1,否,否,31.7,0.79,14.54
603839,日线,2026-06-17,6.2,40,C,3.91,8.4,6.72,114.8,37.4,LEG1,否,否,23.1,0.98,6.59
002329,日线,2026-06-17,2.96,40,C,2.44,4.92,3.79,101.6,45.6,LEG1,否,否,13.0,0.99,3.71
300520,日线,2026-06-17,28.84,40,C,10.31,40.38,33.59,291.7,22.6,LEG1,否,否,31.0,0.66,32.92
300519,日线,2026-06-17,12.58,40,C,8.45,16.79,14.04,98.7,33.0,LEG1,否,否,20.2,0.78,13.76
300517,日线,2026-06-17,9.68,40,C,5.82,13.5,10.28,132.0,41.9,LEG1,否,否,18.2,0.75,10.07
300515,日线,2026-06-17,14.55,40,C,6.24,18.09,20.49,189.9,-20.3,LEG1,否,否,31.0,0.72,20.08
300513,日线,2026-06-17,7.31,40,C,6.39,9.56,8.1,49.6,46.1,LEG1,否,否,28.2,0.9,7.94
300512,日线,2026-06-17,7.35,40,C,4.5,9.61,8.7,113.6,17.8,LEG1,否,否,29.4,0.87,8.53
300510,日线,2026-06-17,3.38,40,C,3.09,4.4,3.96,42.4,33.6,LEG1,否,否,30.4,0.8,3.88
002328,日线,2026-06-17,8.05,40,C,4.0,10.66,10.15,166.5,7.7,LEG1,否,否,35.4,0.39,9.95
002322,日线,2026-06-17,10.31,40,C,8.44,11.67,12.77,38.3,-34.1,LEG1,否,否,27.7,0.98,12.51
002320,日线,2026-06-17,6.86,40,C,4.64,8.72,8.24,87.9,11.8,LEG1,否,否,30.1,0.95,8.08
002316,日线,2026-06-17,4.28,40,C,2.41,5.75,4.73,138.6,30.5,LEG1,否,否,20.0,0.76,4.64
002314,日线,2026-06-17,2.14,40,C,1.83,2.75,2.19,50.3,60.9,LEG1,否,否,30.1,0.66,2.15
002313,日线,2026-06-17,8.22,40,C,4.64,10.5,8.15,126.3,40.1,LEG1,否,否,33.4,0.99,7.99
002311,日线,2026-06-17,41.58,40,C,34.13,48.85,43.55,43.1,36.0,READY,否,否,26.0,0.82,42.68
002310,日线,2026-06-17,2.42,40,C,0.77,3.04,2.76,294.8,12.3,LEG1,否,否,27.2,0.83,2.7
002309,日线,2026-06-17,3.19,40,C,1.34,5.34,3.96,298.5,34.5,LEG1,否,否,32.6,0.91,3.88
600136,日线,2026-06-17,1.46,40,C,1.12,1.68,1.56,50.0,21.4,LEG1,否,否,25.8,0.8,1.53
600133,日线,2026-06-17,8.03,40,C,6.7,10.18,8.49,51.9,48.6,LEG1,否,否,39.8,0.66,8.32
600131,日线,2026-06-17,15.18,40,C,12.79,19.06,16.61,49.0,39.1,LEG1,否,否,34.2,0.46,16.28
300536,日线,2026-06-17,9.58,40,C,4.13,14.75,9.23,257.1,52.0,READY,否,否,34.3,0.57,9.05
300535,日线,2026-06-17,14.64,40,C,8.11,20.45,18.01,152.2,19.8,LEG1,否,否,26.4,0.79,17.65
300528,日线,2026-06-17,14.33,40,C,5.88,18.5,15.3,214.6,25.4,LEG1,否,否,34.8,0.56,14.99
300527,日线,2026-06-17,7.33,40,C,4.94,7.85,7.92,58.9,-2.4,LEG1,否,否,37.2,0.54,7.76
002259,日线,2026-06-17,4.39,40,C,2.04,6.12,4.26,200.0,45.6,READY,否,否,23.9,0.61,4.17
002305,日线,2026-06-17,2.17,40,C,1.16,2.45,2.11,111.2,26.4,LEG1,否,否,37.5,0.63,2.07
002302,日线,2026-06-17,4.74,40,C,4.66,5.81,5.51,24.7,26.1,LEG1,否,否,21.5,0.91,5.4
002300,日线,2026-06-17,7.45,40,C,4.4,11.73,8.25,166.6,47.5,LEG1,否,否,27.9,0.8,8.08
002298,日线,2026-06-17,8.32,40,C,3.02,12.01,9.37,297.7,29.4,LEG1,否,否,37.7,0.77,9.18
002296,日线,2026-06-17,9.48,40,C,4.82,10.35,9.93,114.7,7.6,LEG1,否,否,33.3,0.69,9.73
002292,日线,2026-06-17,6.47,40,C,5.03,7.75,7.36,54.1,14.3,LEG1,否,否,22.4,0.92,7.21
002291,日线,2026-06-17,5.23,40,C,3.87,7.05,6.08,82.2,30.5,LEG1,否,否,30.7,0.93,5.96
002285,日线,2026-06-17,2.33,40,C,1.49,3.37,2.54,126.2,44.1,READY,否,否,27.3,0.8,2.49
002284,日线,2026-06-17,10.77,40,C,5.09,13.84,11.54,171.9,26.3,LEG1,否,否,33.0,0.67,11.31
002282,日线,2026-06-17,5.91,40,C,4.68,7.02,6.58,50.0,18.8,LEG1,否,否,25.5,0.96,6.45
600626,日线,2026-06-17,3.4,40,C,2.16,4.31,3.76,99.5,25.6,LEG1,否,否,31.8,0.57,3.68
600622,日线,2026-06-17,2.13,40,C,1.58,2.78,2.35,75.9,35.8,LEG1,否,否,21.5,0.73,2.3
603029,日线,2026-06-17,14.99,40,C,12.66,20.41,16.98,61.2,44.3,LEG1,否,否,16.6,0.95,16.64
603028,日线,2026-06-17,7.3,40,C,4.88,10.08,8.02,106.6,39.6,LEG1,否,否,26.7,0.84,7.86
603023,日线,2026-06-17,3.84,40,C,1.53,5.37,5.0,251.0,9.6,LEG1,否,否,20.8,0.54,4.9
603881,日线,2026-06-17,31.76,40,C,11.75,37.85,35.1,222.1,10.5,LEG1,否,否,31.1,0.64,34.4
002251,日线,2026-06-17,3.9,40,C,2.42,5.2,3.65,114.9,55.8,LEG1,否,否,35.6,0.57,3.58
002249,日线,2026-06-17,8.14,40,C,3.71,10.25,9.59,176.3,10.1,LEG1,否,否,38.9,0.59,9.4
603009,日线,2026-06-17,42.87,40,C,7.47,60.6,37.36,711.2,43.7,LEG1,否,否,25.8,0.49,36.61
603006,日线,2026-06-17,12.45,40,C,6.6,14.42,11.68,118.5,35.0,LEG1,否,否,31.8,0.72,11.45
603000,日线,2026-06-17,16.17,40,C,16.73,20.55,18.52,22.8,53.1,LEG1,否,否,31.5,0.62,18.15
300543,日线,2026-06-17,7.95,40,C,5.0,9.88,9.0,97.6,18.0,LEG1,否,否,27.7,0.79,8.82
300539,日线,2026-06-17,22.52,40,C,5.67,36.0,21.81,534.9,46.8,READY,否,否,33.4,0.86,21.37
600156,日线,2026-06-17,9.17,40,C,2.72,15.61,8.6,473.9,54.4,LEG1,否,否,35.3,0.4,8.43
600149,日线,2026-06-17,4.85,40,C,2.85,6.89,5.57,141.8,32.7,LEG1,否,否,20.4,0.62,5.46
002277,日线,2026-06-17,6.18,40,C,2.04,7.56,5.65,270.6,34.6,LEG1,否,否,34.3,0.79,5.54
002276,日线,2026-06-17,10.92,40,C,6.13,13.98,13.59,128.1,5.0,LEG1,否,否,32.2,0.86,13.32
002275,日线,2026-06-17,12.26,40,C,11.28,13.74,13.21,21.8,21.5,LEG1,否,否,23.8,0.6,12.95
002274,日线,2026-06-17,5.06,40,C,5.48,6.52,6.14,19.0,36.5,LEG1,否,否,24.3,0.86,6.02
002269,日线,2026-06-17,1.41,40,C,0.94,1.65,1.5,75.5,21.1,LEG1,否,否,26.9,0.99,1.47
002265,日线,2026-06-17,19.35,40,C,7.62,21.89,19.01,187.3,20.2,LEG1,否,否,27.5,0.88,18.63
002243,日线,2026-06-17,7.23,40,C,4.99,9.37,8.21,87.8,26.5,LEG1,否,否,30.5,0.5,8.05
002239,日线,2026-06-17,2.44,40,C,2.02,2.81,2.62,39.1,24.1,LEG1,否,否,28.8,0.79,2.57
002234,日线,2026-06-17,6.79,40,C,7.17,8.08,8.24,12.7,-17.6,LEG1,否,否,27.8,0.99,8.08
002233,日线,2026-06-17,7.49,40,C,6.28,8.5,7.89,35.4,27.5,LEG1,否,否,31.9,0.94,7.73
002232,日线,2026-06-17,14.87,40,C,10.46,15.81,16.1,51.1,-5.4,LEG1,否,否,34.1,0.8,15.78
002230,日线,2026-06-17,41.59,40,C,32.66,50.99,45.36,56.1,30.7,LEG1,否,否,31.3,0.74,44.45
300564,日线,2026-06-17,12.61,40,C,6.33,18.59,13.42,193.7,42.2,LEG1,否,否,31.3,0.9,13.15
300561,日线,2026-06-17,13.26,40,C,6.52,22.74,11.31,248.8,70.5,LEG1,否,否,28.2,0.75,11.08
300549,日线,2026-06-17,14.28,40,C,9.48,18.96,16.01,100.0,31.1,LEG1,否,否,28.7,0.83,15.69
603016,日线,2026-06-17,36.35,40,C,13.83,56.25,24.2,306.7,75.6,LEG1,否,否,25.1,0.84,23.72
603013,日线,2026-06-17,17.35,40,C,11.29,21.97,17.99,94.6,37.3,LEG1,否,否,34.2,0.57,17.63
603012,日线,2026-06-17,7.39,40,C,4.01,10.39,7.02,159.1,52.8,LEG1,否,否,19.6,0.58,6.88
603901,日线,2026-06-17,10.73,40,C,5.42,13.28,11.16,145.0,27.0,LEG1,否,否,32.5,0.73,10.94
603897,日线,2026-06-17,37.2,40,C,12.88,60.6,28.3,370.5,67.7,LEG1,否,否,29.0,0.83,27.73
603895,日线,2026-06-17,30.16,40,C,12.1,41.78,24.8,245.3,57.2,LEG1,否,否,26.9,0.49,24.3
603887,日线,2026-06-17,10.6,40,C,3.77,17.19,13.55,356.0,27.1,LEG1,否,否,23.7,0.89,13.28
300597,日线,2026-06-17,7.9,40,C,5.19,10.36,8.66,99.6,32.9,LEG1,否,否,29.8,0.77,8.49
002216,日线,2026-06-17,11.73,40,C,8.91,13.98,11.4,56.9,50.9,LEG1,否,否,21.7,0.97,11.17
002210,日线,2026-06-17,2.42,40,C,1.25,3.06,2.58,144.8,26.5,LEG1,否,否,29.1,0.68,2.53
002209,日线,2026-06-17,11.06,40,C,5.29,17.51,11.88,231.0,46.1,READY,否,否,23.6,0.83,11.64
002207,日线,2026-06-17,7.18,40,C,3.46,9.86,8.06,185.0,28.1,LEG1,否,否,29.7,0.49,7.9
002205,日线,2026-06-17,11.11,40,C,5.7,14.49,12.02,154.2,28.1,LEG1,否,否,13.9,0.93,11.78
601996,日线,2026-06-17,2.53,40,C,1.59,3.17,2.71,99.4,29.1,LEG1,否,否,38.9,0.84,2.66
601992,日线,2026-06-17,1.5,40,C,1.24,1.72,1.49,38.7,47.9,READY,否,否,33.3,0.39,1.46
601968,日线,2026-06-17,4.14,40,C,3.86,4.92,4.56,27.5,34.0,LEG1,否,否,26.6,0.98,4.47
601965,日线,2026-06-17,13.39,40,C,14.95,18.32,16.75,22.5,46.6,LEG1,否,否,15.8,0.94,16.41
601956,日线,2026-06-17,4.81,40,C,3.59,6.11,5.8,70.2,12.3,LEG1,否,否,21.7,0.89,5.68
300583,日线,2026-06-17,11.51,40,C,10.66,15.87,13.28,48.9,49.7,LEG1,否,否,18.6,0.79,13.01
300580,日线,2026-06-17,22.94,40,C,12.35,26.78,21.78,116.8,34.7,LEG1,否,否,35.8,0.69,21.34
300577,日线,2026-06-17,15.45,40,C,9.18,22.36,17.4,143.6,37.6,LEG1,否,否,15.6,0.89,17.05
002247,日线,2026-06-17,2.26,40,C,1.09,2.96,1.93,171.6,55.1,LEG1,否,否,23.0,0.69,1.89
002244,日线,2026-06-17,8.56,40,C,5.67,12.04,9.87,112.3,34.1,READY,否,否,22.5,0.81,9.67
300611,日线,2026-06-17,25.88,40,C,5.77,28.3,24.82,390.5,15.4,LEG1,否,否,39.3,0.6,24.32
002196,日线,2026-06-17,12.32,40,C,3.73,17.77,13.4,376.4,31.1,LEG1,否,否,31.1,0.57,13.13
603926,日线,2026-06-17,19.58,40,C,6.55,21.8,19.8,232.8,13.1,LEG1,否,否,37.2,0.65,19.4
603918,日线,2026-06-17,10.48,40,C,8.32,11.46,13.04,37.7,-50.3,LEG1,否,否,28.9,0.93,12.78
603917,日线,2026-06-17,11.73,40,C,9.48,12.51,11.48,32.0,34.0,READY,否,否,38.2,0.82,11.25
603912,日线,2026-06-17,8.34,40,C,4.92,12.18,8.43,147.6,51.7,LEG1,否,否,35.0,0.74,8.26
603909,日线,2026-06-17,9.48,40,C,6.68,12.75,11.05,90.9,28.0,LEG1,否,否,27.2,0.93,10.83
603908,日线,2026-06-17,18.48,40,C,17.5,24.8,21.61,41.7,43.7,LEG1,否,否,22.6,0.81,21.18
300609,日线,2026-06-17,31.64,40,C,12.1,43.99,31.86,263.6,38.0,LEG1,否,否,28.1,0.71,31.22
300603,日线,2026-06-17,8.37,40,C,6.11,12.6,9.98,106.2,40.4,LEG1,否,否,30.5,0.6,9.78
601933,日线,2026-06-17,3.17,40,C,2.08,3.85,4.26,85.1,-23.2,LEG1,否,否,30.7,0.75,4.17
601929,日线,2026-06-17,2.43,40,C,0.86,3.39,2.81,294.2,22.9,LEG1,否,否,35.7,0.58,2.75
601908,日线,2026-06-17,3.36,40,C,2.07,3.98,3.31,92.3,35.1,READY,否,否,33.4,0.73,3.24
601898,日线,2026-06-17,14.0,40,C,9.42,17.55,15.03,86.3,31.0,LEG1,否,否,23.8,0.65,14.73
300601,日线,2026-06-17,11.54,40,C,12.93,15.89,13.66,22.9,75.3,LEG1,否,否,31.9,0.98,13.39
300598,日线,2026-06-17,30.81,40,C,26.3,40.7,31.51,54.8,63.8,READY,否,否,30.7,0.67,30.88
002183,日线,2026-06-17,5.67,40,C,2.67,7.01,5.97,162.5,24.0,LEG1,否,否,39.9,0.78,5.85
600337,日线,2026-06-17,2.96,40,C,1.19,3.56,2.56,199.2,42.2,LEG1,否,否,38.6,0.77,2.51
600336,日线,2026-06-17,6.97,40,C,3.58,8.86,6.8,147.5,39.0,LEG1,否,否,32.3,0.7,6.66
600335,日线,2026-06-17,5.22,40,C,5.11,5.73,6.45,12.1,-116.1,LEG1,否,否,33.3,0.82,6.32
600331,日线,2026-06-17,13.04,40,C,4.08,18.84,12.16,361.8,45.3,READY,否,否,38.0,0.71,11.92
600329,日线,2026-06-17,37.73,40,C,23.4,44.24,40.7,89.1,17.0,LEG1,否,否,36.4,0.59,39.89
600327,日线,2026-06-17,3.35,40,C,3.05,3.85,3.52,26.2,41.2,LEG1,否,否,30.0,0.85,3.45
600323,日线,2026-06-17,28.85,40,C,14.15,31.89,19.35,125.4,70.7,LEG1,否,否,29.2,0.95,18.96
300621,日线,2026-06-17,6.85,40,C,5.22,9.3,8.01,78.2,31.6,LEG1,否,否,25.7,0.87,7.85
601880,日线,2026-06-17,1.52,40,C,1.2,1.68,1.61,40.0,14.6,LEG1,否,否,35.9,0.79,1.58
601858,日线,2026-06-17,21.22,40,C,15.67,31.3,20.92,99.7,66.4,LEG1,否,否,28.9,0.71,20.5
601857,日线,2026-06-17,9.77,40,C,6.86,11.08,8.04,61.5,72.0,LEG1,否,否,23.0,0.75,7.88
601828,日线,2026-06-17,2.23,40,C,2.02,2.58,2.37,27.7,37.5,LEG1,否,否,24.7,0.65,2.32
300616,日线,2026-06-17,12.76,40,C,9.27,15.89,11.36,71.4,68.4,LEG1,否,否,31.1,0.63,11.13
300615,日线,2026-06-17,10.79,40,C,8.06,15.98,13.13,98.3,36.0,LEG1,否,否,28.4,0.71,12.87
300612,日线,2026-06-17,11.85,40,C,9.62,14.44,14.03,50.1,8.5,LEG1,否,否,30.2,0.71,13.75
601727,日线,2026-06-17,7.42,40,C,3.42,9.33,7.66,172.8,28.3,LEG1,否,否,38.3,0.83,7.51
601702,日线,2026-06-17,16.41,40,C,13.74,21.52,17.64,56.6,49.9,LEG1,否,否,30.1,0.65,17.29
601700,日线,2026-06-17,4.79,40,C,3.41,5.87,5.02,72.1,34.6,LEG1,否,否,33.7,0.95,4.92
300652,日线,2026-06-17,39.4,40,C,12.79,52.57,50.1,311.0,6.2,LEG1,否,否,36.5,0.59,49.1
300651,日线,2026-06-17,20.39,40,C,10.1,28.59,22.92,183.1,30.7,LEG1,否,否,25.4,0.53,22.46
300645,日线,2026-06-17,12.86,40,C,9.06,17.21,15.76,90.0,17.8,LEG1,否,否,27.1,0.93,15.44
300640,日线,2026-06-17,5.79,40,C,3.18,8.3,7.7,161.0,11.7,LEG1,否,否,22.3,0.73,7.55
300639,日线,2026-06-17,5.23,40,C,4.32,7.55,5.89,74.8,51.4,LEG1,否,否,33.0,0.53,5.77
300638,日线,2026-06-17,20.08,40,C,10.03,25.19,28.13,151.1,-19.4,LEG1,否,否,35.1,0.74,27.57
300634,日线,2026-06-17,21.7,40,C,12.7,29.7,22.54,133.9,42.1,LEG1,否,否,32.1,0.46,22.09
300628,日线,2026-06-17,33.78,40,C,22.45,40.88,34.26,82.1,35.9,LEG1,否,否,29.1,0.69,33.57
300625,日线,2026-06-17,9.71,40,C,8.88,12.6,10.91,41.9,45.4,LEG1,否,否,23.2,0.78,10.69
300624,日线,2026-06-17,53.29,40,C,37.92,73.0,64.89,92.5,23.1,LEG1,否,否,34.1,0.61,63.59
002188,日线,2026-06-17,5.34,40,C,3.01,7.35,5.87,144.2,34.1,LEG1,否,否,24.8,0.94,5.75
002187,日线,2026-06-17,5.04,40,C,4.01,5.99,5.85,49.4,7.1,LEG1,否,否,24.4,0.78,5.73
002184,日线,2026-06-17,10.54,40,C,7.75,13.28,10.99,71.4,41.4,LEG1,否,否,31.3,0.64,10.77
603956,日线,2026-06-17,4.53,40,C,4.23,6.58,5.35,55.6,52.3,LEG1,否,否,22.7,0.65,5.24
603937,日线,2026-06-17,13.62,40,C,6.44,18.88,12.13,193.2,54.3,LEG1,否,否,38.2,0.73,11.89
600319,日线,2026-06-17,6.78,40,C,2.88,7.6,6.94,163.9,14.0,LEG1,否,否,18.7,0.85,6.8
002181,日线,2026-06-17,11.4,40,C,2.92,18.16,12.69,521.9,35.9,LEG1,否,否,25.4,0.77,12.44
002178,日线,2026-06-17,5.11,40,C,2.99,6.42,5.15,114.7,37.0,READY,否,否,30.4,0.6,5.05
002175,日线,2026-06-17,2.07,40,C,1.57,2.82,2.42,79.6,32.0,LEG1,否,否,19.8,0.83,2.37
002172,日线,2026-06-17,3.01,40,C,2.17,3.88,3.6,78.8,16.4,LEG1,否,否,25.2,0.83,3.53
002166,日线,2026-06-17,7.3,40,C,5.75,9.13,8.16,58.8,28.7,LEG1,否,否,15.8,0.96,8.0
002164,日线,2026-06-17,12.83,40,C,3.27,15.18,11.65,364.2,29.6,LEG1,否,否,38.9,0.69,11.42
601808,日线,2026-06-17,12.0,40,C,12.41,15.35,14.81,23.7,18.4,LEG1,否,否,18.1,0.78,14.51
601799,日线,2026-06-17,118.81,40,C,110.11,147.13,127.35,33.6,53.4,LEG1,否,否,34.4,0.7,124.8
601798,日线,2026-06-17,7.17,40,C,4.37,9.16,7.6,109.6,32.6,LEG1,否,否,28.5,0.62,7.45
601789,日线,2026-06-17,4.49,40,C,3.11,6.5,5.29,109.0,35.7,LEG1,否,否,30.1,0.68,5.18
601778,日线,2026-06-17,5.02,40,C,2.1,7.85,4.64,273.8,55.8,LEG1,否,否,34.2,0.65,4.55
601777,日线,2026-06-17,9.28,40,C,2.44,12.9,6.65,428.7,59.8,LEG1,否,否,29.5,0.68,6.52
601728,日线,2026-06-17,5.79,40,C,5.03,6.37,6.0,26.6,27.6,LEG1,否,否,27.3,0.95,5.88
600116,日线,2026-06-17,6.21,40,C,6.26,7.11,6.61,13.6,58.8,LEG1,否,否,28.1,0.44,6.48
300685,日线,2026-06-17,16.73,40,C,14.6,21.52,20.0,47.4,22.0,LEG1,否,否,29.6,0.68,19.6
300682,日线,2026-06-17,11.26,40,C,7.52,14.14,13.55,88.0,8.9,LEG1,否,否,30.5,0.68,13.28
300680,日线,2026-06-17,25.91,40,C,11.24,45.2,41.77,302.1,10.1,LEG1,否,否,19.7,0.85,40.93
601689,日线,2026-06-17,60.11,40,C,30.69,70.37,61.1,129.3,23.4,LEG1,否,否,31.6,0.68,59.88
601686,日线,2026-06-17,5.01,40,C,4.87,5.99,5.47,23.0,46.4,LEG1,否,否,38.1,0.36,5.36
601677,日线,2026-06-17,16.66,40,C,8.33,20.0,13.97,140.1,51.7,LEG1,否,否,31.3,0.92,13.69
601615,日线,2026-06-17,12.33,40,C,7.85,19.66,14.33,150.4,45.1,LEG1,否,否,26.4,0.54,14.04
300675,日线,2026-06-17,12.93,40,C,7.6,16.8,13.78,121.1,32.8,LEG1,否,否,21.3,0.86,13.5
300673,日线,2026-06-17,13.32,40,C,8.82,15.81,12.78,79.3,43.3,READY,否,否,35.2,0.68,12.52
300664,日线,2026-06-17,4.68,40,C,3.88,5.34,5.33,37.6,0.7,LEG1,否,否,31.4,0.68,5.22
300660,日线,2026-06-17,30.04,40,C,18.3,49.82,40.53,172.2,29.5,LEG1,否,否,26.1,0.73,39.72
002157,日线,2026-06-17,3.03,40,C,2.23,3.68,2.97,65.0,49.0,READY,否,否,32.8,0.58,2.91
002154,日线,2026-06-17,3.86,40,C,3.12,4.7,3.5,50.6,75.9,LEG1,否,否,37.4,0.71,3.43
603968,日线,2026-06-17,10.15,40,C,8.24,13.63,11.04,65.4,48.1,LEG1,否,否,29.6,0.62,10.82
603967,日线,2026-06-17,11.4,40,C,6.4,12.7,11.82,98.4,14.0,LEG1,否,否,27.5,0.91,11.58
002107,日线,2026-06-17,5.91,40,C,3.2,8.47,5.82,164.7,50.3,READY,否,否,24.2,0.82,5.7
002105,日线,2026-06-17,5.24,40,C,3.09,6.84,5.98,121.4,22.9,LEG1,否,否,22.7,0.99,5.86
002150,日线,2026-06-17,25.55,40,C,9.94,36.3,26.7,265.2,36.4,LEG1,否,否,33.9,0.5,26.17
002148,日线,2026-06-17,6.16,40,C,3.12,8.35,8.81,167.6,-8.8,LEG1,否,否,31.5,0.97,8.63
002144,日线,2026-06-17,10.74,40,C,6.96,15.6,13.2,124.1,27.8,LEG1,否,否,13.7,0.93,12.94
002139,日线,2026-06-17,9.74,40,C,6.26,11.75,10.65,87.7,20.0,LEG1,否,否,37.7,0.71,10.44
002133,日线,2026-06-17,2.58,40,C,1.95,3.02,3.15,54.9,-12.1,LEG1,否,否,16.8,0.9,3.09
002127,日线,2026-06-17,2.68,40,C,2.48,3.25,2.66,31.0,76.6,LEG1,否,否,25.5,0.55,2.61
002124,日线,2026-06-17,2.25,40,C,1.96,3.07,2.26,56.6,73.0,LEG1,否,否,23.7,0.66,2.21
002123,日线,2026-06-17,7.69,40,C,5.43,10.48,9.53,93.0,18.8,LEG1,否,否,37.4,0.83,9.34
