代码,周期,最新日期,收盘价,评分,等级,L1,H1,L2,首波涨幅%,回调幅度%,阶段,突破前高,均线多头,RSI,量比,止损价
300996,周线,2026-06-19,11.08,40,C,10.69,18.5,15.81,73.1,34.4,LEG1,否,否,27.9,0.59,15.49
300995,周线,2026-06-19,30.82,40,C,8.8,40.1,31.12,355.7,28.7,LEG1,否,否,30.1,0.59,30.5
300994,周线,2026-06-19,11.52,40,C,7.11,17.38,14.83,144.4,24.8,LEG1,否,否,22.6,0.46,14.53
300993,周线,2026-06-19,10.87,40,C,7.79,12.76,14.39,63.8,-32.8,LEG1,否,否,32.6,0.99,14.1
300992,周线,2026-06-19,25.46,40,C,10.63,41.88,25.21,294.0,53.3,READY,否,否,21.9,0.37,24.71
300991,周线,2026-06-19,40.0,40,C,7.04,66.8,45.9,848.9,35.0,READY,否,否,38.7,0.66,44.98
300989,周线,2026-06-19,13.5,40,C,10.21,16.2,16.02,58.7,3.0,LEG1,否,否,29.0,0.54,15.7
300988,周线,2026-06-19,17.7,40,C,10.54,31.31,21.86,197.1,45.5,LEG1,否,否,29.1,0.74,21.42
300987,周线,2026-06-19,13.34,40,C,9.95,26.75,16.01,168.8,63.9,READY,否,否,19.8,0.38,15.69
300986,周线,2026-06-19,18.87,40,C,5.62,45.55,9.68,710.5,89.8,LEG1,否,否,34.6,0.26,9.49
000419,周线,2026-06-19,4.74,40,C,3.51,6.78,5.39,93.2,42.5,READY,否,否,17.4,0.5,5.28
300982,周线,2026-06-19,17.24,40,C,13.6,24.85,19.5,82.7,47.6,LEG1,否,否,24.9,0.33,19.11
600496,周线,2026-06-19,3.45,40,C,2.29,4.79,3.63,109.2,46.4,READY,否,否,24.9,0.5,3.56
600495,周线,2026-06-19,3.75,40,C,2.98,5.42,4.07,81.9,55.3,LEG1,否,否,17.5,0.33,3.99
600493,周线,2026-06-19,5.73,40,C,3.87,7.77,6.48,100.8,33.1,LEG1,否,否,21.0,0.5,6.35
600469,周线,2026-06-19,5.63,40,C,3.97,8.22,5.19,107.1,71.3,LEG1,否,否,25.7,0.35,5.09
600468,周线,2026-06-19,5.87,40,C,3.62,10.4,5.93,187.3,65.9,LEG1,否,否,27.7,0.27,5.81
600467,周线,2026-06-19,2.17,40,C,1.37,2.83,2.25,106.6,39.7,READY,否,否,25.8,0.27,2.21
600463,周线,2026-06-19,8.49,40,C,5.09,11.64,9.3,128.7,35.7,LEG1,否,否,23.8,0.61,9.11
600456,周线,2026-06-19,30.33,40,C,20.7,45.4,31.02,119.3,58.2,READY,否,否,33.3,0.52,30.4
600455,周线,2026-06-19,23.39,40,C,12.55,29.97,24.01,138.8,34.2,READY,否,否,28.4,0.64,23.53
301016,周线,2026-06-19,14.45,40,C,9.7,29.3,17.83,202.1,58.5,LEG1,否,否,28.7,0.52,17.47
301011,周线,2026-06-19,15.68,40,C,11.8,29.94,23.94,153.7,33.1,LEG1,否,否,11.2,0.52,23.46
301010,周线,2026-06-19,17.58,40,C,8.76,24.8,20.2,183.1,28.7,LEG1,否,否,25.9,0.45,19.8
301009,周线,2026-06-19,8.76,40,C,6.8,13.99,10.64,105.7,46.6,READY,否,否,13.6,0.71,10.43
301008,周线,2026-06-19,25.19,40,C,14.0,49.5,27.7,253.6,61.4,LEG1,否,否,33.2,0.41,27.15
000411,周线,2026-06-19,9.86,40,C,8.32,14.36,10.67,72.6,61.1,LEG1,否,否,33.3,0.78,10.46
301006,周线,2026-06-19,13.7,40,C,9.22,18.41,15.3,99.7,33.8,LEG1,否,否,17.7,0.52,14.99
000410,周线,2026-06-19,5.08,40,C,5.25,8.62,7.02,64.2,47.5,LEG1,否,否,17.9,0.61,6.88
301001,周线,2026-06-19,23.78,40,C,13.25,31.5,26.3,137.7,28.5,LEG1,否,否,23.1,0.31,25.77
300999,周线,2026-06-19,24.69,40,C,24.58,33.61,28.38,36.7,57.9,LEG1,否,否,24.2,0.42,27.81
301038,周线,2026-06-19,18.8,40,C,10.41,23.81,22.53,128.7,9.6,LEG1,否,否,29.9,0.68,22.08
301037,周线,2026-06-19,13.12,40,C,8.0,17.76,13.23,122.0,46.4,LEG1,否,否,27.0,0.65,12.97
301036,周线,2026-06-19,23.16,40,C,11.6,38.19,33.33,229.2,18.3,LEG1,否,否,20.1,0.52,32.66
301035,周线,2026-06-19,50.0,40,C,35.7,88.0,71.0,146.5,32.5,LEG1,否,否,21.5,0.73,69.58
301033,周线,2026-06-19,48.4,40,C,22.37,92.0,61.92,311.3,43.2,LEG1,否,否,21.5,0.45,60.68
301032,周线,2026-06-19,10.4,40,C,4.83,15.13,11.58,213.3,34.5,READY,否,否,23.8,0.42,11.35
301026,周线,2026-06-19,24.04,40,C,17.08,41.92,24.45,145.4,70.3,LEG1,否,否,39.6,0.83,23.96
301025,周线,2026-06-19,8.71,40,C,5.18,11.98,9.8,131.3,32.1,LEG1,否,否,25.4,0.33,9.6
301023,周线,2026-06-19,30.41,40,C,19.67,65.18,37.02,231.4,61.9,READY,否,否,32.1,0.63,36.28
301022,周线,2026-06-19,24.55,40,C,13.13,38.62,27.55,194.1,43.4,LEG1,否,否,30.2,0.25,27.0
301019,周线,2026-06-19,20.23,40,C,11.78,24.19,19.34,105.3,39.1,LEG1,否,否,33.3,0.46,18.95
600479,周线,2026-06-19,9.53,40,C,8.59,11.17,9.86,30.0,50.8,LEG1,否,否,26.0,0.41,9.66
600478,周线,2026-06-19,5.83,40,C,2.86,8.03,6.75,180.8,24.8,LEG1,否,否,31.7,0.68,6.62
600477,周线,2026-06-19,2.57,40,C,2.1,4.73,2.57,125.2,82.1,LEG1,否,否,24.3,0.19,2.52
600475,周线,2026-06-19,15.48,40,C,7.99,20.22,16.47,153.1,30.7,LEG1,否,否,37.9,0.43,16.14
600470,周线,2026-06-19,5.55,40,C,3.41,9.44,5.61,176.8,63.5,LEG1,否,否,37.5,0.56,5.5
600426,周线,2026-06-19,26.24,40,C,19.73,39.7,33.96,101.2,28.7,LEG1,否,否,26.6,0.98,33.28
600425,周线,2026-06-19,3.55,40,C,2.95,4.81,4.12,63.1,37.1,LEG1,否,否,18.4,0.29,4.04
600423,周线,2026-06-19,2.37,40,C,1.97,4.28,3.57,117.3,30.7,LEG1,否,否,25.1,0.2,3.5
600422,周线,2026-06-19,8.2,40,C,11.92,13.55,14.92,13.7,-84.0,LEG1,否,否,15.3,0.41,14.62
600421,周线,2026-06-19,0.26,40,C,4.38,8.57,6.38,95.7,52.3,LEG1,否,否,8.1,0.66,6.25
600420,周线,2026-06-19,8.37,40,C,7.61,11.09,10.09,45.7,28.7,LEG1,否,否,15.1,0.46,9.89
600419,周线,2026-06-19,7.87,40,C,6.74,9.8,8.56,45.4,40.5,LEG1,否,否,18.5,0.58,8.39
600418,周线,2026-06-19,31.68,40,C,10.28,52.75,43.69,413.1,21.3,LEG1,否,否,20.7,0.89,42.82
301052,周线,2026-06-19,24.85,40,C,17.2,48.31,31.0,180.9,55.6,READY,否,否,21.0,0.33,30.38
301050,周线,2026-06-19,35.18,40,C,29.97,51.28,42.92,71.1,39.2,LEG1,否,否,28.1,0.37,42.06
301049,周线,2026-06-19,19.37,40,C,9.0,27.96,20.5,210.7,39.3,LEG1,否,否,29.0,0.49,20.09
301048,周线,2026-06-19,9.04,40,C,6.99,13.57,9.55,94.1,61.1,LEG1,否,否,23.2,0.32,9.36
301047,周线,2026-06-19,59.54,40,C,53.51,75.75,65.66,41.6,45.4,LEG1,否,否,18.2,0.45,64.35
301043,周线,2026-06-19,45.21,40,C,18.01,59.6,49.0,230.9,25.5,LEG1,否,否,32.6,0.62,48.02
000409,周线,2026-06-19,8.91,40,C,5.91,14.38,9.7,143.3,55.3,READY,否,否,21.4,0.35,9.51
301039,周线,2026-06-19,7.33,40,C,7.61,10.48,9.13,37.7,47.0,LEG1,否,否,19.0,0.91,8.95
301068,周线,2026-06-19,27.31,40,C,15.58,40.28,25.0,158.5,61.9,LEG1,否,否,37.9,0.7,24.5
301066,周线,2026-06-19,13.19,40,C,6.78,17.38,14.4,156.3,28.1,LEG1,否,否,31.0,0.58,14.11
301065,周线,2026-06-19,18.73,40,C,11.81,24.59,20.95,108.2,28.5,LEG1,否,否,19.1,0.47,20.53
301063,周线,2026-06-19,18.13,40,C,10.71,32.88,22.67,207.0,46.1,READY,否,否,16.8,0.3,22.22
301062,周线,2026-06-19,6.21,40,C,6.55,10.59,7.66,61.7,72.5,LEG1,否,否,16.8,0.47,7.51
688201,周线,2026-06-19,7.15,40,C,6.01,17.75,12.54,195.3,44.4,LEG1,否,否,18.8,0.25,12.29
301060,周线,2026-06-19,8.48,40,C,7.34,11.26,9.03,53.4,56.9,LEG1,否,否,26.2,0.45,8.85
301058,周线,2026-06-19,8.58,40,C,7.59,10.3,9.38,35.7,33.9,LEG1,否,否,24.0,0.62,9.19
301057,周线,2026-06-19,26.62,40,C,8.13,47.43,30.41,483.4,43.3,READY,否,否,30.7,0.64,29.8
301056,周线,2026-06-19,11.95,40,C,5.35,17.24,13.04,222.2,35.3,LEG1,否,否,29.8,0.33,12.78
600448,周线,2026-06-19,2.75,40,C,1.82,3.7,2.9,103.3,42.6,LEG1,否,否,28.7,0.57,2.84
600446,周线,2026-06-19,11.44,40,C,8.85,18.28,14.96,106.6,35.2,LEG1,否,否,27.6,0.61,14.66
600444,周线,2026-06-19,13.92,40,C,8.31,18.38,15.98,121.2,23.8,LEG1,否,否,18.0,0.43,15.66
000524,周线,2026-06-19,9.04,40,C,5.89,13.68,11.64,132.3,26.2,LEG1,否,否,22.8,0.4,11.41
600435,周线,2026-06-19,11.88,40,C,7.08,19.22,13.66,171.5,45.8,READY,否,否,30.0,0.44,13.39
600429,周线,2026-06-19,4.29,40,C,3.41,6.34,4.93,85.9,48.1,LEG1,否,否,20.3,0.52,4.83
600406,周线,2026-06-19,23.32,40,C,21.08,28.48,25.45,35.1,40.9,LEG1,否,否,27.5,0.42,24.94
600405,周线,2026-06-19,4.04,40,C,3.2,6.24,4.93,95.0,43.1,LEG1,否,否,22.6,0.46,4.83
600398,周线,2026-06-19,5.67,40,C,5.15,6.83,5.98,32.6,50.6,LEG1,否,否,34.9,0.51,5.86
600391,周线,2026-06-19,34.53,40,C,12.9,58.31,25.08,352.0,73.2,LEG1,否,否,37.3,0.61,24.58
600390,周线,2026-06-19,4.77,40,C,3.9,6.4,5.31,64.1,43.6,LEG1,否,否,30.2,0.75,5.2
600389,周线,2026-06-19,22.71,40,C,11.13,33.3,21.17,199.2,54.7,LEG1,否,否,27.6,0.38,20.75
301088,周线,2026-06-19,12.96,40,C,9.24,19.66,13.14,112.8,62.6,READY,否,否,29.6,0.31,12.88
301087,周线,2026-06-19,44.64,40,C,25.5,62.26,37.7,144.2,66.8,LEG1,否,否,21.7,0.37,36.95
301083,周线,2026-06-19,14.05,40,C,8.5,18.18,16.2,113.9,20.5,LEG1,否,否,22.0,0.55,15.88
301082,周线,2026-06-19,9.82,40,C,7.79,20.52,16.71,163.4,29.9,LEG1,否,否,16.6,0.52,16.38
301080,周线,2026-06-19,38.54,40,C,31.3,51.68,50.81,65.1,4.3,LEG1,否,否,30.5,0.38,49.79
000523,周线,2026-06-19,2.83,40,C,2.35,4.41,3.07,87.7,65.0,LEG1,否,否,25.0,0.3,3.01
301078,周线,2026-06-19,7.65,40,C,4.85,12.02,7.86,147.8,58.0,READY,否,否,30.9,0.39,7.7
301077,周线,2026-06-19,23.55,40,C,11.09,38.59,25.23,248.0,48.6,LEG1,否,否,34.1,0.34,24.73
301076,周线,2026-06-19,28.95,40,C,14.89,45.03,34.3,202.4,35.6,LEG1,否,否,33.2,0.82,33.61
301073,周线,2026-06-19,19.8,40,C,13.9,35.0,20.42,151.8,69.1,LEG1,否,否,14.6,0.37,20.01
000514,周线,2026-06-19,3.99,40,C,2.5,5.34,4.39,113.6,33.5,LEG1,否,否,22.3,0.51,4.3
000507,周线,2026-06-19,4.86,40,C,4.17,5.93,5.08,42.2,48.3,LEG1,否,否,25.5,0.26,4.98
600368,周线,2026-06-19,3.65,40,C,3.19,4.16,3.75,30.4,42.3,LEG1,否,否,31.5,0.47,3.67
000505,周线,2026-06-19,5.39,40,C,4.75,7.23,6.0,52.2,49.6,LEG1,否,否,21.2,0.24,5.88
301103,周线,2026-06-19,15.81,40,C,16.24,20.24,18.94,24.6,32.5,LEG1,否,否,14.9,0.59,18.56
300685,周线,2026-06-19,16.73,40,C,14.6,23.88,19.4,63.6,48.3,LEG1,否,否,25.0,0.63,19.01
301101,周线,2026-06-19,30.1,40,C,19.84,38.79,31.71,95.5,37.4,LEG1,否,否,27.6,0.52,31.08
301100,周线,2026-06-19,15.08,40,C,10.61,20.28,17.61,91.1,27.6,LEG1,否,否,17.9,0.44,17.26
301097,周线,2026-06-19,36.38,40,C,28.5,63.42,48.23,122.5,43.5,READY,否,否,21.5,0.98,47.27
301091,周线,2026-06-19,17.85,40,C,14.5,30.28,20.38,108.8,62.7,READY,否,否,26.3,0.76,19.97
301090,周线,2026-06-19,6.88,40,C,5.24,9.43,7.28,80.0,51.3,LEG1,否,否,32.8,0.3,7.13
301089,周线,2026-06-19,21.77,40,C,23.2,31.91,25.6,37.5,72.4,LEG1,否,否,23.3,0.34,25.09
600415,周线,2026-06-19,11.35,40,C,7.17,19.01,12.05,165.1,58.8,READY,否,否,25.7,0.66,11.81
600410,周线,2026-06-19,17.74,40,C,3.44,34.31,16.4,897.4,58.0,LEG1,否,否,29.5,0.19,16.07
600409,周线,2026-06-19,6.31,40,C,4.36,8.03,6.62,84.2,38.4,LEG1,否,否,39.5,0.57,6.49
600408,周线,2026-06-19,2.66,40,C,1.38,4.56,2.12,230.4,76.7,LEG1,否,否,34.0,0.5,2.08
301126,周线,2026-06-19,9.27,40,C,6.61,12.32,10.31,86.4,35.2,LEG1,否,否,21.5,0.57,10.1
301125,周线,2026-06-19,15.77,40,C,7.9,26.41,18.36,234.3,43.5,READY,否,否,30.1,0.52,17.99
301122,周线,2026-06-19,24.77,40,C,14.61,34.67,27.62,137.3,35.1,LEG1,否,否,31.4,0.81,27.07
000503,周线,2026-06-19,7.02,40,C,6.24,8.34,8.85,33.7,-24.3,LEG1,否,否,27.2,0.8,8.67
301117,周线,2026-06-19,25.45,40,C,19.0,84.48,31.31,344.6,81.2,LEG1,否,否,22.1,0.51,30.68
301116,周线,2026-06-19,9.25,40,C,7.25,11.47,9.45,58.2,47.9,LEG1,否,否,31.2,0.92,9.26
301113,周线,2026-06-19,16.14,40,C,14.75,27.99,22.59,89.8,40.8,LEG1,否,否,18.8,0.71,22.14
301112,周线,2026-06-19,30.77,40,C,15.3,44.04,30.66,187.8,46.6,READY,否,否,33.8,0.72,30.05
301110,周线,2026-06-19,39.18,40,C,22.22,105.9,52.0,376.6,64.4,READY,否,否,24.6,0.5,50.96
301109,周线,2026-06-19,13.49,40,C,12.53,17.23,14.95,37.5,48.5,LEG1,否,否,30.1,0.35,14.65
600386,周线,2026-06-19,3.34,40,C,2.36,4.36,3.72,84.7,32.0,LEG1,否,否,22.1,0.54,3.65
600380,周线,2026-06-19,9.78,40,C,9.4,12.85,11.83,36.7,29.6,LEG1,否,否,21.9,0.51,11.59
600376,周线,2026-06-19,3.43,40,C,1.94,6.19,4.85,219.1,31.5,LEG1,否,否,22.2,0.39,4.75
000501,周线,2026-06-19,7.05,40,C,6.55,11.39,9.22,73.9,44.8,LEG1,否,否,22.3,0.54,9.04
600372,周线,2026-06-19,11.11,40,C,9.81,13.81,12.5,40.8,32.8,LEG1,否,否,26.7,0.36,12.25
600371,周线,2026-06-19,6.66,40,C,6.2,10.29,7.86,66.0,59.4,READY,否,否,16.9,0.3,7.7
600359,周线,2026-06-19,6.04,40,C,5.25,7.88,6.66,50.1,46.4,LEG1,否,否,29.1,0.31,6.53
600358,周线,2026-06-19,5.57,40,C,2.23,6.76,3.13,203.1,80.1,LEG1,否,否,35.9,0.41,3.07
600356,周线,2026-06-19,8.13,40,C,5.15,10.16,7.87,97.3,45.7,LEG1,否,否,27.4,0.41,7.71
600354,周线,2026-06-19,5.07,40,C,4.36,8.34,6.07,91.3,57.0,LEG1,否,否,20.4,0.2,5.95
000498,周线,2026-06-19,5.08,40,C,4.73,6.35,5.47,34.2,54.3,READY,否,否,23.7,0.34,5.36
600351,周线,2026-06-19,6.04,40,C,4.94,7.19,6.09,45.5,48.9,LEG1,否,否,31.6,0.33,5.97
600346,周线,2026-06-19,17.82,40,C,11.11,25.11,19.81,126.0,37.9,LEG1,否,否,31.3,0.86,19.41
301141,周线,2026-06-19,48.32,40,C,25.3,60.42,45.57,138.8,42.3,LEG1,否,否,37.1,0.62,44.66
301138,周线,2026-06-19,27.89,40,C,14.02,40.25,32.62,187.1,29.1,LEG1,否,否,26.5,0.51,31.97
301137,周线,2026-06-19,38.88,40,C,10.57,49.8,39.86,371.1,25.3,LEG1,否,否,38.8,0.47,39.06
301136,周线,2026-06-19,12.36,40,C,6.85,16.76,10.62,144.7,62.0,LEG1,否,否,25.7,0.36,10.41
301135,周线,2026-06-19,17.62,40,C,13.01,31.7,24.91,143.7,36.3,LEG1,否,否,18.3,0.9,24.41
301131,周线,2026-06-19,34.85,40,C,25.7,44.25,38.01,72.2,33.6,LEG1,否,否,18.7,0.64,37.25
301130,周线,2026-06-19,25.08,40,C,15.2,33.85,27.19,122.7,35.7,LEG1,否,否,22.0,0.42,26.65
301129,周线,2026-06-19,23.13,40,C,11.66,29.92,23.3,156.6,36.3,LEG1,否,否,33.2,0.41,22.83
301127,周线,2026-06-19,13.23,40,C,6.86,19.27,12.9,180.9,51.3,LEG1,否,否,39.7,0.7,12.64
600327,周线,2026-06-19,3.35,40,C,3.05,4.05,4.5,32.8,-45.0,LEG1,否,否,22.5,0.39,4.41
600326,周线,2026-06-19,7.15,40,C,2.65,9.79,8.77,269.4,14.3,LEG1,否,否,15.0,0.46,8.59
301166,周线,2026-06-19,25.88,40,C,22.81,32.69,29.01,43.3,37.2,LEG1,否,否,18.5,0.38,28.43
301165,周线,2026-06-19,65.39,40,C,24.9,110.33,76.09,343.1,40.1,LEG1,否,否,37.4,0.83,74.57
301163,周线,2026-06-19,23.77,40,C,12.62,33.99,26.71,169.3,34.1,LEG1,否,否,26.7,0.42,26.18
301162,周线,2026-06-19,41.72,40,C,28.8,84.9,58.6,194.8,46.9,READY,否,否,26.2,0.56,57.43
688162,周线,2026-06-19,25.88,40,C,15.29,36.7,28.42,140.0,38.7,LEG1,否,否,31.3,0.44,27.85
301159,周线,2026-06-19,31.99,40,C,22.05,61.79,34.36,180.2,69.0,LEG1,否,否,24.8,0.29,33.67
301158,周线,2026-06-19,14.64,40,C,9.16,27.8,22.03,203.5,31.0,LEG1,否,否,21.3,0.28,21.59
301156,周线,2026-06-19,11.99,40,C,9.44,21.4,17.5,126.7,32.6,LEG1,否,否,17.7,0.76,17.15
301155,周线,2026-06-19,45.72,40,C,33.77,72.0,71.02,113.2,2.6,LEG1,否,否,23.9,0.51,69.6
301153,周线,2026-06-19,18.55,40,C,16.75,25.32,27.22,51.2,-22.2,LEG1,否,否,33.8,0.83,26.68
301152,周线,2026-06-19,26.35,40,C,18.39,36.28,25.5,97.3,60.3,LEG1,否,否,37.8,0.72,24.99
600365,周线,2026-06-19,2.45,40,C,2.19,3.15,2.96,43.8,19.8,LEG1,否,否,11.7,0.59,2.9
600363,周线,2026-06-19,34.61,40,C,21.47,78.76,52.18,266.8,46.4,LEG1,否,否,22.8,0.85,51.14
600361,周线,2026-06-19,4.08,40,C,3.34,4.72,4.13,41.3,42.8,LEG1,否,否,36.1,0.72,4.05
301185,周线,2026-06-19,16.84,40,C,11.77,23.92,17.7,103.2,51.2,LEG1,否,否,39.3,0.52,17.35
301181,周线,2026-06-19,27.04,40,C,14.77,53.8,36.31,264.3,44.8,LEG1,否,否,24.3,0.43,35.58
301180,周线,2026-06-19,14.1,40,C,9.31,23.44,14.98,151.8,59.9,LEG1,否,否,29.5,0.46,14.68
688161,周线,2026-06-19,21.42,40,C,18.54,32.68,26.62,76.3,42.9,READY,否,否,21.2,0.51,26.09
301175,周线,2026-06-19,5.3,40,C,3.99,8.04,5.93,101.5,52.1,READY,否,否,28.2,0.29,5.81
688157,周线,2026-06-19,28.84,40,C,26.69,44.8,35.3,67.9,52.5,LEG1,否,否,29.3,0.62,34.59
301170,周线,2026-06-19,23.38,40,C,16.67,30.78,26.0,84.6,33.9,LEG1,否,否,24.6,0.6,25.48
301167,周线,2026-06-19,13.63,40,C,8.51,18.21,15.2,114.0,31.0,LEG1,否,否,21.3,0.65,14.9
600343,周线,2026-06-19,24.5,40,C,6.19,40.57,28.41,555.4,35.4,LEG1,否,否,29.4,0.45,27.84
600339,周线,2026-06-19,3.36,40,C,2.63,5.54,3.22,110.6,79.7,LEG1,否,否,34.6,0.28,3.16
688152,周线,2026-06-19,30.48,40,C,30.05,43.11,51.7,43.5,-65.8,LEG1,否,否,31.5,0.45,50.67
600335,周线,2026-06-19,5.22,40,C,5.11,7.25,5.89,41.9,63.6,LEG1,否,否,14.6,0.49,5.77
600332,周线,2026-06-19,21.11,40,C,24.3,27.5,25.68,13.2,56.9,LEG1,否,否,17.2,0.44,25.17
688151,周线,2026-06-19,16.04,40,C,11.11,24.14,18.82,117.3,40.8,READY,否,否,17.5,0.44,18.44
600329,周线,2026-06-19,37.73,40,C,23.4,44.24,41.5,89.1,13.1,LEG1,否,否,28.2,0.4,40.67
600328,周线,2026-06-19,6.72,40,C,6.42,10.64,7.71,65.7,69.4,LEG1,否,否,24.0,0.34,7.56
600316,周线,2026-06-19,26.72,40,C,13.2,47.66,35.22,261.1,36.1,READY,否,否,21.9,0.48,34.52
600315,周线,2026-06-19,18.13,40,C,13.67,24.11,19.27,76.4,46.4,READY,否,否,34.2,0.42,18.88
600313,周线,2026-06-19,5.71,40,C,5.12,9.8,6.24,91.4,76.1,LEG1,否,否,23.4,0.14,6.12
688180,周线,2026-06-19,29.39,40,C,23.08,46.55,33.99,101.7,53.5,LEG1,否,否,29.5,0.43,33.31
600309,周线,2026-06-19,70.79,40,C,52.1,97.0,73.36,86.2,52.7,READY,否,否,27.1,0.8,71.89
600308,周线,2026-06-19,3.25,40,C,2.76,4.38,3.55,58.7,51.2,READY,否,否,23.0,0.3,3.48
600307,周线,2026-06-19,1.51,40,C,1.11,2.51,1.58,126.1,66.4,LEG1,否,否,27.1,0.24,1.55
600305,周线,2026-06-19,6.67,40,C,6.59,8.36,7.23,26.9,63.8,READY,否,否,13.3,0.55,7.09
600303,周线,2026-06-19,2.77,40,C,2.25,3.57,2.89,58.7,51.5,BREAKOUT,否,否,37.0,0.97,2.83
000554,周线,2026-06-19,6.24,40,C,4.19,11.94,6.19,185.0,74.2,LEG1,否,否,22.3,0.21,6.07
000553,周线,2026-06-19,5.88,40,C,4.1,7.63,5.49,86.1,60.6,LEG1,否,否,38.4,0.31,5.38
000548,周线,2026-06-19,4.38,40,C,3.38,5.94,4.94,75.7,39.1,READY,否,否,20.0,0.45,4.84
301199,周线,2026-06-19,18.89,40,C,13.05,24.37,20.46,86.7,34.5,LEG1,否,否,30.9,0.57,20.05
301192,周线,2026-06-19,21.07,40,C,9.23,28.47,24.32,208.5,21.6,LEG1,否,否,20.0,0.53,23.83
301190,周线,2026-06-19,18.74,40,C,12.01,26.32,20.85,119.2,38.2,LEG1,否,否,27.5,0.49,20.43
301187,周线,2026-06-19,16.47,40,C,11.6,29.13,19.21,151.1,56.6,READY,否,否,19.4,0.81,18.83
301225,周线,2026-06-19,88.87,40,C,19.1,179.99,91.0,842.4,55.3,READY,否,否,34.7,0.53,89.18
301223,周线,2026-06-19,16.06,40,C,12.3,20.35,17.71,65.4,32.8,LEG1,否,否,19.5,0.54,17.36
301221,周线,2026-06-19,30.67,40,C,27.62,64.6,46.65,133.9,48.5,READY,否,否,24.1,0.53,45.72
000546,周线,2026-06-19,5.34,40,C,3.67,8.27,4.7,125.3,77.6,LEG1,否,否,35.9,0.34,4.61
301219,周线,2026-06-19,59.24,40,C,27.6,93.98,56.65,240.5,56.2,LEG1,否,否,33.9,0.77,55.52
301215,周线,2026-06-19,5.36,40,C,4.04,6.6,5.71,63.4,34.8,LEG1,否,否,27.6,0.67,5.6
301213,周线,2026-06-19,47.29,40,C,19.1,80.77,63.14,322.9,28.6,LEG1,否,否,25.8,0.5,61.88
301212,周线,2026-06-19,25.46,40,C,13.98,35.66,25.0,155.1,49.2,LEG1,否,否,34.9,0.5,24.5
000545,周线,2026-06-19,2.49,40,C,1.5,4.33,2.55,188.7,62.9,LEG1,否,否,36.0,0.56,2.5
301209,周线,2026-06-19,58.4,40,C,11.21,101.99,83.91,809.8,19.9,LEG1,否,否,16.6,0.76,82.23
301208,周线,2026-06-19,28.98,40,C,21.45,35.66,32.1,66.2,25.1,LEG1,否,否,32.4,0.68,31.46
301207,周线,2026-06-19,16.39,40,C,14.45,24.87,16.75,72.1,77.9,LEG1,否,否,29.6,0.26,16.41
301206,周线,2026-06-19,23.59,40,C,20.8,27.77,24.5,33.5,46.9,LEG1,否,否,24.4,0.44,24.01
600320,周线,2026-06-19,4.52,40,C,2.81,5.53,4.34,96.8,43.8,LEG1,否,否,35.5,0.47,4.25
600319,周线,2026-06-19,6.78,40,C,2.88,8.83,6.94,206.6,31.8,LEG1,否,否,30.5,0.33,6.8
600318,周线,2026-06-19,6.4,40,C,5.12,8.02,7.2,56.6,28.3,LEG1,否,否,24.8,0.45,7.06
000544,周线,2026-06-19,7.82,40,C,5.6,9.56,7.87,70.7,42.7,READY,否,否,28.1,0.32,7.71
600298,周线,2026-06-19,33.86,40,C,27.22,46.0,37.06,69.0,47.6,LEG1,否,否,27.2,0.9,36.32
000538,周线,2026-06-19,48.91,40,C,49.0,58.2,55.0,18.8,34.8,LEG1,否,否,29.2,0.6,53.9
600289,周线,2026-06-19,5.47,40,C,1.05,8.79,5.63,737.1,40.8,READY,否,否,26.2,0.26,5.52
600288,周线,2026-06-19,13.18,40,C,5.96,16.22,13.55,172.1,26.0,LEG1,否,否,39.2,0.61,13.28
600287,周线,2026-06-19,4.67,40,C,2.63,5.98,5.29,127.4,20.6,LEG1,否,否,20.2,0.37,5.18
600285,周线,2026-06-19,20.45,40,C,18.49,22.93,21.0,24.0,43.5,LEG1,否,否,32.0,0.5,20.58
600284,周线,2026-06-19,5.17,40,C,4.88,8.02,6.56,64.3,46.5,LEG1,否,否,21.8,0.46,6.43
600283,周线,2026-06-19,8.2,40,C,7.38,9.69,8.82,31.3,37.7,READY,否,否,22.0,0.29,8.64
600282,周线,2026-06-19,4.77,40,C,3.98,6.05,4.99,52.0,51.2,READY,否,否,34.5,0.68,4.89
600281,周线,2026-06-19,4.54,40,C,2.21,5.76,4.88,160.6,24.8,LEG1,否,否,26.6,0.71,4.78
000532,周线,2026-06-19,11.75,40,C,9.11,19.02,13.56,108.8,55.1,LEG1,否,否,37.9,0.63,13.29
000530,周线,2026-06-19,5.56,40,C,3.02,8.3,6.04,174.8,42.8,LEG1,否,否,37.1,0.89,5.92
000529,周线,2026-06-19,4.63,40,C,4.46,6.31,5.41,41.5,48.6,READY,否,否,11.1,0.44,5.3
688139,周线,2026-06-19,27.0,40,C,23.96,38.8,29.8,61.9,60.6,READY,否,否,31.3,0.54,29.2
301230,周线,2026-06-19,33.53,40,C,18.41,45.78,28.9,148.7,61.7,LEG1,否,否,33.6,0.33,28.32
600258,周线,2026-06-19,12.64,40,C,10.9,18.22,13.89,67.2,59.2,LEG1,否,否,20.5,0.52,13.61
600257,周线,2026-06-19,4.82,40,C,3.92,7.31,5.76,86.5,45.7,LEG1,否,否,16.8,0.43,5.64
